iter	F1	Logloss
884	0.9185267415	0.1893210145
885	0.9185910523	0.1893154001
886	0.9186553556	0.1892992795
887	0.91861894	0.1892898813
888	0.9186371474	0.1892829668
889	0.9186157139	0.189275066
890	0.9186157139	0.1892734629
891	0.9185760723	0.1892697991
892	0.9185299715	0.1892610862
893	0.9186007333	0.189236935
894	0.9186371474	0.1892151856
895	0.9186585801	0.1892067235
896	0.9186585801	0.1892046749
897	0.9186832352	0.1891912952
898	0.9187410813	0.1891879319
899	0.9186585801	0.189181692
900	0.9186832352	0.1891486375
901	0.9186832352	0.1891431029
902	0.9186800119	0.1891197095
903	0.9186585801	0.1891044063
904	0.9186585801	0.1891043247
905	0.9186585801	0.1891011787
906	0.9186553556	0.1890962767
907	0.9185332012	0.1890773783
908	0.9185332012	0.1890712269
909	0.918609261	0.1890610081
910	0.9187378602	0.1890461101
911	0.9186949972	0.1890447274
912	0.9187346389	0.1890419332
913	0.9189146334	0.1889235029
914	0.9190035474	0.1888982104
915	0.9190099677	0.1888501597
916	0.918973546	0.188846878
917	0.9189371272	0.188836788
918	0.9189371272	0.1888331657
919	0.9189553363	0.1888100766
920	0.9189339146	0.1888066208
921	0.9189189189	0.1887972282
922	0.9189007113	0.1887830915
923	0.9189189189	0.1887820873
924	0.9189189189	0.1887818922
925	0.9189157056	0.1887754115
926	0.9188546517	0.1887367492
927	0.9188910687	0.1887330156
928	0.9187196512	0.1887082674
929	0.91875607	0.1887064179
930	0.9187742805	0.1887031509
931	0.9187164292	0.188692423
932	0.9186982202	0.1886910213
933	0.9188482194	0.1886695101
934	0.9188139221	0.1886536949
935	0.9188996353	0.1886498266
936	0.9188964205	0.1886383143
937	0.9189178476	0.1886356195
938	0.9188996353	0.1886331274
939	0.9190185508	0.1886276111
940	0.9189971262	0.1886248851
941	0.9190185508	0.1886248396
942	0.9189606992	0.1886177805
943	0.9189606992	0.1886177651
944	0.9190431836	0.1885936132
945	0.9189789123	0.1885747491
946	0.9190367654	0.1885613871
947	0.9190367654	0.1885549602
948	0.9190367654	0.188545924
949	0.9190581893	0.1885456717
950	0.9190581893	0.1885431871
951	0.9191406714	0.1885265613
952	0.9190764047	0.1885238614
953	0.9190549808	0.1885166236
954	0.919033556	0.188507382
955	0.919033556	0.1885052066
956	0.9190978278	0.1885032996
957	0.9190978278	0.1885023172
958	0.9189660641	0.1884910273
959	0.9189874923	0.1884847749
960	0.9190303463	0.1884785071
961	0.9190485629	0.1884769353
962	0.9190667803	0.188471381
963	0.919116044	0.1884505302
964	0.9191342609	0.1884489128
965	0.919173901	0.1884435761
966	0.9191128377	0.1884271943
967	0.9192103385	0.1884071849
968	0.9192071358	0.1884039439
969	0.9192103385	0.1884026471
970	0.9192285584	0.1883928218
971	0.9192499802	0.1883923837
972	0.9192499802	0.1883920809
973	0.919213541	0.1883825241
974	0.9192305406	0.1882426725
975	0.9192819781	0.188234754
976	0.9192819781	0.1882271172
977	0.9194136292	0.1880992481
978	0.9194746538	0.188090746
979	0.9195078947	0.1880803396
980	0.9195752942	0.1880604247
981	0.919709186	0.1880277143
982	0.919712367	0.187919679
983	0.919712367	0.187918161
984	0.9196941484	0.1879023496
985	0.9196941484	0.187898457
986	0.9196941484	0.1878980792
987	0.9196727482	0.1878877533
988	0.9196727482	0.1878847372
989	0.9196331293	0.1878801949
990	0.9196363132	0.1878705326
991	0.9196727482	0.1878607483
992	0.9196727482	0.1878551222
993	0.9196331293	0.1878501486
994	0.9196363132	0.1878413485
995	0.9196695656	0.187833047
996	0.9196877848	0.1878315761
997	0.9196180968	0.1878253763
998	0.9196212811	0.1878139197
999	0.9195998812	0.1878086076
1000	0.9195784803	0.1878069976
1001	0.9195356761	0.1877924465
1002	0.9195871387	0.1877820819
1003	0.9196663827	0.1877736533
1004	0.9196267607	0.1877702792
1005	0.9196877848	0.1877679196
1006	0.9196877848	0.1877650486
1007	0.9197028232	0.1877543089
1008	0.9197242254	0.187744391
1009	0.9196996414	0.1877384722
1010	0.9196996414	0.1877351232
1011	0.9197028232	0.187725273
1012	0.9196695656	0.1877231168
1013	0.9196663827	0.1877143117
1014	0.9196877848	0.1877128245
1015	0.9196449798	0.1877108286
1016	0.9196631996	0.1876959614
1017	0.9196449798	0.1876937841
1018	0.9196814201	0.1876909759
1019	0.9195775792	0.1876786824
1020	0.919580766	0.1876759171
1021	0.9196267607	0.1876624305
1022	0.9196909667	0.1876550347
1023	0.9196299451	0.1876518591
1024	0.9196513471	0.1876446279
1025	0.9196331293	0.1876390637
1026	0.9196577133	0.1876323315
1027	0.9195935104	0.1876266785
1028	0.9195903247	0.1876198222
1029	0.9196513471	0.1876168152
1030	0.9196932771	0.1875961454
1031	0.9196932771	0.1875952991
1032	0.9199009411	0.18751215
1033	0.9199223393	0.1875120579
1034	0.9198977671	0.1875086466
1035	0.9198827165	0.1875020838
1036	0.9199223393	0.1875013897
1037	0.9200475436	0.1874893544
1038	0.9200475436	0.1874876204
1039	0.920029318	0.1874850243
1040	0.9200689368	0.1874816084
1041	0.920093495	0.187471526
1042	0.919971475	0.1874631819
1043	0.9200142619	0.1874607279
1044	0.9199928689	0.1874606227
1045	0.9199960384	0.1874583861
1046	0.9199778156	0.1874554356
1047	0.9199199794	0.1874511293
1048	0.9199683043	0.1874347247
1049	0.9199500802	0.187428048
1050	0.9199532516	0.1873926615
1051	0.9199532516	0.1873875955
1052	0.9199469086	0.1873668478
1053	0.9199469086	0.1873622604
1054	0.9199469086	0.1873561538
1055	0.9199318569	0.1873490873
1056	0.9199683043	0.187341526
1057	0.9199318569	0.1873369285
1058	0.9199564227	0.1873277994
1059	0.9199778156	0.1873238819
1060	0.9199627642	0.1873216478
1061	0.9199627642	0.1873139808
1062	0.9199136343	0.1873108221
1063	0.9199350289	0.187308626
1064	0.9199136343	0.1872953918
1065	0.9199350289	0.1872705411
1066	0.919916807	0.187265973
1067	0.9199746454	0.1872638708
1068	0.9199564227	0.1872620256
1069	0.9199746454	0.1872563543
1070	0.9198954124	0.1872411687
1071	0.9198954124	0.1872402499
1072	0.9199136343	0.1872344342
1073	0.9199136343	0.1872344294
1074	0.9199928689	0.187224825
1075	0.9200142619	0.1872210599
1076	0.9199683043	0.1872118468
1077	0.9200079239	0.1872083806
1078	0.9200079239	0.1872064532
1079	0.9200356542	0.1872048796
1080	0.9200752699	0.1871984343
1081	0.9200752699	0.1871934704
1082	0.9200752699	0.1871923832
1083	0.9200966605	0.1871416706
1084	0.9200752699	0.1871180473
1085	0.9201172881	0.1870819766
1086	0.9202456418	0.1868677229
1087	0.9202091835	0.1868629795
1088	0.9202242517	0.1868590491
1089	0.9201600761	0.1868380843
1090	0.9201600761	0.1868373313
1091	0.9202060222	0.1867065928
1092	0.9201877934	0.186704173
1093	0.9202456418	0.1866429627
1094	0.9202060222	0.1866290267
1095	0.9202242517	0.186628058
1096	0.9202821031	0.1866199356
1097	0.9202821031	0.1866188331
1098	0.9202821031	0.1866155606
1099	0.9202638721	0.1866135461
1100	0.9202852615	0.1866063719
1101	0.9202852615	0.1866026955
1102	0.9203129642	0.1865948262
1103	0.920331194	0.1865890746
1104	0.920331194	0.1865865591
1105	0.9202915775	0.1865794117
1106	0.920251961	0.18655872
1107	0.9202305727	0.186555557
1108	0.920251961	0.1865526425
1109	0.920251961	0.1865514712
1110	0.9202582792	0.1865377715
1111	0.9203280377	0.1865245779
1112	0.9203588901	0.1865135566
1113	0.9204198851	0.1865095827
1114	0.9204198851	0.1864996645
1115	0.9204808778	0.1864966019
1116	0.9204991087	0.1864734822
1117	0.9204349635	0.1864642828
1118	0.9204198851	0.1863993408
1119	0.9206122894	0.1863544805
1120	0.9205909145	0.1863049424
1121	0.9206764089	0.186276797
1122	0.9206581787	0.186268468
1123	0.9207467976	0.1862507147
1124	0.9207040608	0.1862477388
1125	0.9206185771	0.186242276
1126	0.9205544554	0.18618793
1127	0.9205758302	0.1861791457
1128	0.9205940594	0.1861665889
1129	0.9207738461	0.1861505037
1130	0.9207311036	0.1861348929
1131	0.9207738461	0.1861237537
1132	0.9207160112	0.1861183172
1133	0.9207524752	0.1861174648
1134	0.9211463859	0.1858697185
1135	0.9211890908	0.1858226232
1136	0.9211953295	0.1857699737
1137	0.9211890908	0.1857634678
1138	0.9212286743	0.1857425497
1139	0.9212286743	0.18573847
1140	0.9212500247	0.185734479
1141	0.9212286743	0.1857309553
1142	0.9212260324	0.1856568276
1143	0.9212411446	0.1856387995
1144	0.9212624913	0.1856163917
1145	0.9212900673	0.1855911107
1146	0.9212869524	0.1855848994
1147	0.9212656074	0.1855766031
1148	0.9212687232	0.1855704972
1149	0.9212838373	0.1855579467
1150	0.9212838373	0.1855575657
1151	0.9213051823	0.1855420182
1152	0.9211010627	0.1854998539
1153	0.9211375195	0.18549555
1154	0.9211375195	0.1854895125
1155	0.9211588696	0.1854830039
1156	0.9211557491	0.1854701952
1157	0.9211984485	0.1854684552
1158	0.9219324971	0.1849490829
1159	0.9218502691	0.1849312413
1160	0.9218106996	0.1849279013
1161	0.9218106996	0.1849223747
1162	0.9218746909	0.1849012096
1163	0.9219569131	0.1848972022
1164	0.921950737	0.1848879002
1165	0.9219933923	0.1848857261
1166	0.9219204368	0.1848745979
1167	0.9219386746	0.1848711391
1168	0.9219600008	0.1848633452
1169	0.9220147187	0.1848500948
1170	0.9219658898	0.1848331019
1171	0.921904988	0.1848329591
1172	0.9219018975	0.1848281909
1173	0.9219080783	0.1848230377
1174	0.9219080783	0.1848200124
1175	0.9219263187	0.1848158166
1176	0.9219658898	0.1848113315
1177	0.9219658898	0.1848045407
1178	0.9219689775	0.1847894575
1179	0.9220298744	0.1847845618
1180	0.922008547	0.1847812815
1181	0.922008547	0.184773779
1182	0.9219872188	0.1847722556
1183	0.9220298744	0.1847672882
1184	0.9220481165	0.1847659534
1185	0.922008547	0.1847385761
1186	0.9221244189	0.1847198243
1187	0.9220786928	0.1847172656
1188	0.9221000158	0.1847146694
1189	0.922182221	0.1847118505
1190	0.9222004629	0.1847045466
1191	0.9222004629	0.1847010027
1192	0.9222582687	0.1846978385
1193	0.9222187055	0.1846954874
1194	0.9222125504	0.1846696995
1195	0.9221852995	0.184577917
1196	0.9222492533	0.1845529132
1197	0.9222705696	0.1845487718
1198	0.9222705696	0.1845457397
1199	0.9221852995	0.1845305486
1200	0.9222066183	0.1845279151
1201	0.9222461776	0.1845273743
1202	0.9223070533	0.1845185637
1203	0.9223496835	0.1845109199
1204	0.9223496835	0.1845108716
1205	0.9223496835	0.1845021139
1206	0.9223892405	0.1845004035
1207	0.9224044148	0.1844949901
1208	0.9224074843	0.1844948584
1209	0.92242266	0.1844861535
1210	0.9223830999	0.1844848816
1211	0.92242266	0.184482182
1212	0.92242266	0.1844812067
1213	0.9224622201	0.1844641675
1214	0.9225017802	0.184461101
1215	0.9224987142	0.1844532146
1216	0.9224987142	0.1844531818
1217	0.9225352113	0.1844276384
1218	0.9225138969	0.1844251728
1219	0.9224987142	0.1844188664
1220	0.9230465043	0.1840047082
1221	0.9230100043	0.1839892349
1222	0.9230282539	0.1839612969
1223	0.9230282539	0.183961296
1224	0.9230282539	0.1839612198
1225	0.9230465043	0.1839467573
1226	0.9230465043	0.1839444867
1227	0.9230252101	0.1839419592
1228	0.9229887103	0.1839343164
1229	0.9230343628	0.1838024777
1230	0.9229887556	0.1837756008
1231	0.9229887556	0.1837708012
1232	0.9229887556	0.1837687017
1233	0.9229431412	0.1837586937
1234	0.9229857117	0.1837524342
1235	0.9230069958	0.1837479838
1236	0.9231194909	0.1837332861
1237	0.9231012471	0.1837274482
1238	0.9231407735	0.1836984081
1239	0.9231438114	0.1836917009
1240	0.9231438114	0.183682701
1241	0.9231438114	0.1836811098
1242	0.9231438114	0.1836803501
1243	0.923083004	0.1836716854
1244	0.923083004	0.183670371
1245	0.9231073257	0.1836397845
1246	0.9231073257	0.1836379964
1247	0.923086044	0.183627998
1248	0.9231286064	0.1836261092
1249	0.9230890839	0.1836255151
1250	0.923086044	0.183617684
1251	0.9231012471	0.1836102205
1252	0.9231012471	0.1835960695
1253	0.9232167915	0.1835787167
1254	0.9232167915	0.1835763539
1255	0.9232167915	0.1835748293
1256	0.9232167915	0.1835742996
1257	0.9231499051	0.1835552602
1258	0.9231499051	0.1835544628
1259	0.9231286197	0.1835508063
1260	0.9231681524	0.1835479401
1261	0.9231499051	0.183547343
1262	0.9231681524	0.1835385653
1263	0.9231864005	0.1835235863
1264	0.9232107209	0.1835074156
1265	0.9232107209	0.1835031332
1266	0.9231894371	0.183490794
1267	0.9231499051	0.1834653416
1268	0.923089087	0.1834618277
1269	0.9230556379	0.1834570593
1270	0.9230738823	0.1834543855
1271	0.9230738823	0.1834499604
1272	0.9230373943	0.1834286395
1273	0.9230373943	0.1834256915
1274	0.9230586794	0.1834246684
1275	0.9232532406	0.1833884375
1276	0.9232228612	0.1833639888
1277	0.9231833363	0.1833571338
1278	0.923168129	0.1833551334
1279	0.9231833363	0.1833524698
1280	0.923168129	0.1833297009
1281	0.9232471741	0.1833181698
1282	0.9232684517	0.1833114029
1283	0.923265419	0.1833098852
1284	0.923265419	0.1833026472
1285	0.9232045836	0.183228551
1286	0.9232836116	0.1832215262
1287	0.9232410645	0.1832102975
1288	0.9232775484	0.1832054097
1289	0.9233535537	0.1832025636
1290	0.9232076516	0.1831917869
1291	0.9232076516	0.1831875298
1292	0.923201581	0.183173589
1293	0.9232380727	0.1831676959
1294	0.9232441405	0.1831614893
1295	0.9233384059	0.1831495761
1296	0.9232350383	0.1831476714
1297	0.9232198265	0.1831385088
1298	0.9232775999	0.1831329784
1299	0.9232441405	0.1831299173
1300	0.9232471741	0.1831242862
1301	0.9232258957	0.1831186331
1302	0.9233079735	0.1831140515
1303	0.9233262193	0.1831097784
1304	0.9233262193	0.1831082685
1305	0.9232988794	0.1831038915
1306	0.9233201581	0.1830996612
1307	0.9232988794	0.1830948476
1308	0.923301911	0.1830902946
1309	0.9232836647	0.1830872498
1310	0.9233900449	0.1830743166
1311	0.9233505246	0.1830658065
1312	0.9233900449	0.1830465993
1313	0.9233900449	0.1830384556
1314	0.9234660607	0.1830257829
1315	0.9234721097	0.1830183703
1316	0.9235328986	0.1828550774
1317	0.923551147	0.182852614
1318	0.923551147	0.1828167919
1319	0.923587646	0.1826961732
1320	0.9236119344	0.1826949647
1321	0.9236879545	0.1825885801
1322	0.9236879545	0.1825859583
1323	0.9235936852	0.1825567303
1324	0.9236301844	0.182551543
1325	0.9236939856	0.182545499
1326	0.9236819224	0.1825175884
1327	0.9237031914	0.182513468
1328	0.9236879545	0.182417106
1329	0.9236879545	0.1824036281
1330	0.9237122365	0.1824023498
1331	0.9237517536	0.1824001673
1332	0.9237122365	0.1823984674
1333	0.923730488	0.1823896004
1334	0.9238065128	0.1823839825
1335	0.9238065128	0.1823832345
1336	0.9238125346	0.1823810883
1337	0.9237912707	0.1823714736
1338	0.9240858898	0.1819930093
1339	0.9240858898	0.1819877771
1340	0.9241041444	0.1819852737
1341	0.9240978847	0.1818257624
1342	0.9241795996	0.1815260109
1343	0.9241766053	0.1815236428
1344	0.9243674259	0.1813095299
1345	0.9244463743	0.1812906964
1346	0.9243856706	0.1812810127
1347	0.9243644402	0.181267513
1348	0.9243856706	0.1812529688
1349	0.9244125249	0.181155486
1350	0.9245037294	0.1811339368
1351	0.9245037294	0.1811298418
1352	0.9244583021	0.1811175066
1353	0.9244400592	0.1810995348
1354	0.9244612834	0.181098475
1355	0.9248007575	0.1810170883
1356	0.9246976662	0.1809876891
1357	0.9247006372	0.1808945701
1358	0.924703608	0.1808687365
1359	0.9247006372	0.1808622667
1360	0.9248732767	0.1808208634
1361	0.9248762401	0.180811387
1362	0.9252071006	0.1805027271
1363	0.9252071006	0.1804976679
1364	0.9252465483	0.1804936884
1365	0.9252494971	0.1804912047
1366	0.9252736417	0.1804216117
1367	0.9252948369	0.1804075361
1368	0.9252736417	0.1804051429
1369	0.9253766664	0.1803340246
1370	0.9253554736	0.1803232033
1371	0.9253613614	0.1802719275
1372	0.9253978584	0.1802627267
1373	0.9255914826	0.1801655695
1374	0.9256221162	0.1801601312
1375	0.9256403683	0.1801506677
1376	0.925661553	0.1801436054
1377	0.925540306	0.1800579773
1378	0.925479679	0.1800523717
1379	0.925585614	0.1799838719
1380	0.925585614	0.1799815805
1381	0.925509681	0.1799462098
1382	0.9254337539	0.179943499
1383	0.9257784785	0.1797165585
1384	0.9257937994	0.1797108722
1385	0.9257485266	0.1797062599
1386	0.9257937994	0.1797003863
1387	0.9259091357	0.1795917017
1388	0.9259332256	0.1795724178
1389	0.9259514753	0.1795548475
1390	0.9260332289	0.1795323935
1391	0.9259967285	0.1795071341
1392	0.9259967285	0.1795062036
1393	0.9259178968	0.1794998048
1394	0.9260266414	0.1793796886
1395	0.9261083744	0.1793717403
1396	0.9260872135	0.1793675129
1397	0.9262747261	0.1791048989
1398	0.9265774906	0.1788183584
1399	0.9264592896	0.1788126519
1400	0.9263410886	0.1788078371
1401	0.9263410886	0.1787909879
1402	0.926380489	0.1787847612
1403	0.9263958391	0.1787709312
1404	0.9263688846	0.1787656974
1405	0.9264688497	0.1787608732
1406	0.9264688497	0.1787607619
1407	0.926490001	0.1787563187
1408	0.9264717472	0.1787526995
1409	0.926514047	0.1787509457
1410	0.926514047	0.1787456527
1411	0.9264957938	0.1787448633
1412	0.9266600985	0.1787320706
1413	0.9266418396	0.1787276995
1414	0.9266418396	0.1787276964
1415	0.9266447304	0.1787271778
1416	0.9267783251	0.1787189935
1417	0.9268023565	0.1787033519
1418	0.9267812106	0.1787006871
1419	0.926817734	0.1786994923
1420	0.926817734	0.1786988622
1421	0.9266966186	0.1786889169
1422	0.9266572082	0.1786844811
1423	0.9266572082	0.1786834474
1424	0.9266783582	0.1786776822
1425	0.9266206897	0.1786724422
1426	0.9266783582	0.1786620435
1427	0.9266783582	0.178647479
1428	0.9266783582	0.1786473494
1429	0.9269023131	0.1784215318
1430	0.9268869319	0.1784123914
1431	0.9269051935	0.1784107288
1432	0.9269657387	0.1784016707
1433	0.9269840019	0.1783980485
1434	0.9269686164	0.1783785108
1435	0.9269474763	0.1783777724
1436	0.9271760536	0.1782928577
1437	0.9271280577	0.1782862765
1438	0.9270886674	0.1782839375
1439	0.9270281449	0.1782748731
1440	0.9270012606	0.178268099
1441	0.9270166453	0.1782604742
1442	0.9271137026	0.1782405901
1443	0.9270080183	0.1782309344
1444	0.9270570618	0.1782106677
1445	0.9270119019	0.1782056984
1446	0.9270119019	0.1782050875
1447	0.9269696134	0.178199864
1448	0.9269696134	0.1781997821
1449	0.9269907581	0.1781949515
1450	0.9271204807	0.1781456924
1451	0.9271204807	0.1781363
1452	0.9271752837	0.1781147377
1453	0.9271781534	0.1780988723
1454	0.9272318966	0.1778693511
1455	0.9273221461	0.177797227
1456	0.9273221461	0.1777951242
1457	0.9272798897	0.1777715306
1458	0.9274797132	0.1777678586
1459	0.9273798034	0.1777340978
1460	0.9273798034	0.1777276106
1461	0.9275447923	0.1775329378
1462	0.9275447923	0.1775262582
1463	0.9275236764	0.1775199887
1464	0.9275687595	0.1775099029
1465	0.9275476453	0.1775098771
1466	0.927508269	0.1775085562
1467	0.9276662731	0.1773468689
1468	0.9276394765	0.1773391619
1469	0.9277210382	0.1772952815
1470	0.9276548847	0.1772907489
1471	0.9276098252	0.1772838864
1472	0.9276098252	0.1772838831
1473	0.9276674474	0.1772798025
1474	0.9276280827	0.1772711427
1475	0.9277969104	0.1772248736
1476	0.9277758098	0.1772226749
1477	0.927815169	0.1772067242
1478	0.927815169	0.1772018981
1479	0.9278545283	0.177191208
1480	0.9278516886	0.1771792001
1481	0.9279360831	0.1771184061
1482	0.927972606	0.1771160583
1483	0.9279669356	0.1771138143
1484	0.9280091317	0.1771002716
1485	0.9279669356	0.1770962698
1486	0.9280569877	0.1769595736
1487	0.9280569877	0.1769553504
1488	0.928078081	0.1769483051
1489	0.9281174364	0.1769441297
1490	0.9281807091	0.176928741
1491	0.9282172373	0.1769172089
1492	0.9282383267	0.1769170996
1493	0.9282622383	0.1768697113
1494	0.9282622383	0.1768695942
1495	0.9282257113	0.1768609311
1496	0.9282074488	0.1768586939
1497	0.9283254963	0.1768539082
1498	0.9283044111	0.1768411795
